,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object
2121,(2024 OE2),2024-07-28,2290155.64437315,31610.2781414151,False,27.24,9.4744711265,21.1855614896,False
2122,(2024 PF2),2024-07-28,347965.049534249,25602.6657200511,False,25.66,19.6134944368,43.8571068371,True
2123,(2015 GE1),2024-07-27,72031185.26841296,76567.9363983864,False,25.7,19.2555078188,43.0566244241,False
2124,(2023 BN6),2024-07-27,38596506.06292068,45601.6774733863,False,25.23,23.9086457171,53.4613570733,False
2125,(2023 OS),2024-07-27,46659349.89485438,41740.3681295987,False,24.34,36.0209345803,80.5452583346,False
2126,(2024 MA1),2024-07-27,21143931.502935324,79912.7682344849,False,21.54,130.7841085841,292.4421571708,False
2127,(2024 OL),2024-07-27,18334622.94450995,28290.9325651513,False,23.66,49.2668705504,110.1640715893,False
2128,(2024 OZ1),2024-07-27,1888928.741590256,41031.6153820841,False,25.72,19.078972262,42.6618789186,False
2129,(2024 OG2),2024-07-27,280293.705050399,36827.9090407408,False,29.09,4.041615334,9.0373266258,False
2130,(2024 QJ1),2024-07-27,7465843.073572369,22098.0188114252,False,25.09,25.5008687857,57.0216760901,False
2131,(2007 SQ6),2024-07-26,36362232.05961519,16010.3693220345,False,22.2,96.5061469579,215.7943048444,False
2132,(2010 VB),2024-07-26,50056654.16785644,69500.126257204,False,25.6,20.1629919443,45.0858206172,False
2133,(2011 AM24),2024-07-26,6449227.650076241,22333.144120852,True,20.47,214.0695896707,478.6741544192,False
2134,(2012 BB14),2024-07-26,51189035.33458016,46250.1084985423,False,24.99,26.7026877056,59.7090248917,False
2135,(2016 JX11),2024-07-26,71938364.51737066,57776.1293746102,False,25.0,26.58,59.4346868419,True
2136,(2017 XY61),2024-07-26,62557463.32488256,93822.7170786293,False,26.2,15.2951935344,34.201092472,False
2137,(2018 FZ2),2024-07-26,63886988.080242224,82132.986149635,False,24.3,36.6906137531,82.0427064882,False
2138,(2020 OV1),2024-07-26,34972786.7151751,60062.10165725,False,18.72,479.2421155205,1071.6179479846,False
2139,(2022 OW3),2024-07-26,26171756.487185262,44871.2435133112,False,26.44,13.694777373,30.6224531427,False
2140,(2024 AV),2024-07-26,23928673.084189508,16120.257956539,False,26.53,13.1387780601,29.3792008837,False
2141,(2024 MH1),2024-07-26,1795939.109512505,20922.9236392776,False,25.5,21.113244479,47.2106498806,True
2142,(2024 NO2),2024-07-26,31466692.47754312,23139.8976015982,False,23.36,56.5659358422,126.4852777541,False
2143,(2024 NN3),2024-07-26,10545779.534431487,97394.3651061292,True,20.65,197.0402621378,440.5954204445,False
2144,(2024 OJ),2024-07-26,5013387.578052194,28441.5316610746,False,26.22,15.1549663572,33.8875349715,False
2145,(2024 OQ),2024-07-26,38685244.3928092,8844.0926464198,False,22.04,103.8855101016,232.2950624645,False
2146,(2024 RA16),2024-07-26,1530136.800531136,4605.8017967946,False,28.81,4.5978518828,10.2811093604,True
2147,523728 (2014 ON344),2024-07-25,49880834.394248374,49278.3257553361,False,22.6,80.2703167283,179.4898847799,False
2148,(2006 XP4),2024-07-25,48069089.76113761,35383.2949009892,False,23.9,44.1118199997,98.6370281305,False
2149,(2008 MG1),2024-07-25,42038375.8106719,68659.3453106747,False,19.85,284.8098313322,636.8541435189,False
2150,(2011 MW1),2024-07-25,3859106.150828118,28945.5217406538,False,22.32,91.3177025518,204.1925904549,False
2151,(2020 BG1),2024-07-25,35069370.61559704,46882.0221996812,False,22.08,101.9893858518,228.0551997482,False
2152,(2020 PP1),2024-07-25,11193581.994109528,17461.4437550985,False,26.68,12.2618211318,27.4182655787,False
2153,(2021 PK1),2024-07-25,11990237.251596034,35753.1731896748,False,25.95,17.1614894077,38.3742569109,False
2154,(2023 FQ4),2024-07-25,30418870.713968188,25927.89707729,False,27.61,7.9901508124,17.866520367,False
2155,(2024 NN1),2024-07-25,7859131.72994137,47028.3862879595,False,22.36,89.6509666415,200.465655659,False
2156,(2024 NV1),2024-07-25,5385758.009138456,36601.3461287376,False,25.16,24.6919265606,55.212826285,False
2157,(2024 OA2),2024-07-25,1638299.351694276,32931.010570029,False,27.45,8.6011194012,19.2326876637,False
2158,(2024 PX),2024-07-25,14757736.57130848,42881.623563019,False,23.88,44.5199816448,99.5497053148,False
2159,(2024 QN2),2024-07-25,20804925.914714735,23274.387374395,False,23.41,55.2783379432,123.6061213242,False
2160,(2024 RZ15),2024-07-25,28601160.29731927,14246.4953317386,False,23.39,55.7898221067,124.7498346832,False
2161,(2011 OB57),2024-07-19,17122998.469585974,18781.5655686811,False,26.0,16.7708462163,37.5007521798,False
2162,(2014 MJ6),2024-07-19,16208691.772760736,55236.8235654558,True,21.77,117.639989374,263.0510131126,False
2163,(2014 YV43),2024-07-19,45762971.7547593,113999.379597563,False,18.1,637.6097898754,1425.7388332807,False
2164,(2019 NB5),2024-07-19,31928774.238024168,50838.9380776001,False,20.49,212.1069878758,474.2856433931,False
2165,(2021 KE2),2024-07-19,25347067.366769683,78143.7531093196,False,19.83,287.445144255,642.7468823564,False
2166,(2015 KX200),2024-07-19,51983412.74009911,19041.5950861445,False,21.55,130.1832101881,291.0985075098,False
2167,(2021 RM3),2024-07-19,59984643.02873696,16027.8222626182,False,27.69,7.7011392561,17.2202708809,False
2168,(2021 UV1),2024-07-19,32684476.28572946,58089.6145026713,False,27.4,8.801465209,19.6806745089,True
2169,(2022 AV13),2024-07-19,74777101.96878242,26427.757065054,False,31.82,1.1496217629,2.5706324102,True
2170,(2022 QV1),2024-07-19,70641447.63965446,13238.5949684538,False,24.03,41.5484643414,92.9051906281,False
2171,(2023 HG3),2024-07-19,30777122.083124064,61217.5511775092,False,26.63,12.5474356368,28.0569190272,False
2172,66407 (1999 LQ28),2024-07-18,45844207.58690966,40937.2028881279,False,18.93,435.0658313955,972.8367736878,False
2173,403775 (2011 HS4),2024-07-18,30635503.943027306,57122.7955313591,True,20.9,175.6123184804,392.6810818086,False
2174,(2012 XJ16),2024-07-18,71418471.54265554,74858.6410051086,False,23.7,48.3676488219,108.1533506775,False
2175,(2018 AZ11),2024-07-18,72207940.89637616,37356.5656712149,False,25.7,19.2555078188,43.0566244241,False
2176,(2018 GD5),2024-07-18,65858295.53683028,19677.2124990728,False,27.8,7.3207398935,16.3696720474,False
2177,(2021 XN4),2024-07-18,60631666.876381,41485.2090332915,False,23.79,46.4039528246,103.7623929406,False
2178,(2021 FD50),2024-07-18,44128100.27369841,54576.1869183058,False,26.89,11.1315329608,24.8908643942,False
2179,(2022 CW5),2024-07-18,67322485.79647952,79226.1041385773,False,23.15,62.3096019112,139.3285055244,False
2180,(2024 BZ1),2024-07-18,72772648.60581145,61408.1618092602,False,23.69,48.5909037451,108.6525638621,False
2181,(2024 EZ1),2024-07-18,38772943.466294825,12389.547869979,False,26.95,10.828167784,24.2125192369,False
2182,(2024 GH6),2024-07-18,44438135.366725855,54552.1673575325,False,20.7,192.5550781879,430.566244241,False
2183,(2024 MD3),2024-07-18,14464104.046978466,30775.5145425883,False,23.41,55.2783379432,123.6061213242,False
2184,(2024 PN),2024-07-18,31624557.604552504,14463.4639630381,False,24.59,32.1036917371,71.7860370529,False
2185,10860 (1995 LE),2024-07-20,43014736.21260589,47985.4003540784,False,16.99,1063.053144865,2377.0590956131,False
2186,341843 (2008 EV5),2024-07-20,21098559.08231559,17804.3235207579,True,20.05,259.7496533301,580.817881978,False
2187,(2004 HQ1),2024-07-20,60295414.47240011,28267.7304020327,False,23.47,53.7718497693,120.23751136,False
2188,(2010 DJ77),2024-07-20,44099489.48658368,45975.5301011368,True,21.13,157.96285576,353.2156833994,False
2189,(2011 YX10),2024-07-20,55718682.31269356,69800.7577060282,False,21.52,131.9942390415,295.1480911351,False
2190,(2012 UW68),2024-07-20,44971533.46867266,19481.6280566414,False,24.8,29.1443904535,65.1688382168,False
2191,(2014 YJ14),2024-07-20,69440049.49560623,102557.8373772852,False,18.38,560.4733622523,1253.2565375739,False
2192,(2018 FP5),2024-07-20,73713216.38592689,107487.0173278606,False,25.7,19.2555078188,43.0566244241,False
2193,(2019 AN5),2024-07-20,73493752.57069014,13623.5827501327,True,21.07,162.3883902199,363.1114792885,False
2194,(2020 PY4),2024-07-20,25869555.83460972,75344.3926994146,True,21.24,150.1602479051,335.768521834,False
2195,(2022 QL2),2024-07-20,42063379.53882456,47953.6792235165,False,22.72,75.9547566429,169.839999068,False
2196,(2024 NZ3),2024-07-20,63300446.14280642,57809.8371688765,False,19.09,404.1615334029,903.7326625794,False
2197,(2024 OO2),2024-07-20,11855586.886610907,40917.2571268639,False,24.22,38.0675543627,85.1216392921,False
2198,21088 Chelyabinsk (1992 BL2),2024-07-22,52080143.72514684,71135.1011425799,False,14.39,3520.0998005474,7871.1824416075,False
2199,217430 (2005 SN25),2024-07-22,33087033.59228984,26510.5295420536,True,19.55,327.0054392819,731.2063912466,False
2200,226554 (2003 WR21),2024-07-22,70294605.38197371,78572.9365774927,True,19.62,316.6321257337,708.0109570008,False
2201,(2013 LW28),2024-07-22,26208408.14485271,89986.5040460191,False,18.86,449.3191996308,1004.7082739702,False
2202,(2018 RW1),2024-07-22,66016011.978516676,73802.5022773087,False,23.4,55.5334911581,124.1766612574,False
2203,(2018 SO2),2024-07-22,47461042.05278464,61658.5348303204,False,25.9,17.561231848,39.2681081809,False
2204,(2019 UT8),2024-07-22,23322742.9187266,71548.7573740298,False,27.2,9.6506146958,21.5794304844,False
2205,(2021 LC5),2024-07-22,61659682.555158354,65264.2124541314,False,24.33,36.1871996599,80.917038355,False
2206,(2021 NK2),2024-07-22,55588668.82344781,66026.4725787854,False,24.87,28.2198679103,63.1015429636,False
2207,(2022 OF1),2024-07-22,34406507.315557815,97508.464651328,False,24.61,31.8093633221,71.1278987093,False
2208,(2022 YL),2024-07-22,25231398.338565044,13986.9154472282,False,26.49,13.3830461816,29.925401008,False
2209,709992 (2013 LW28),2024-07-22,26208408.099973347,89986.5038981686,False,18.88,445.1998164478,995.4970531478,False
2210,(2024 OY1),2024-07-22,2509767.41190333,39358.5115137649,False,26.07,16.238839022,36.3111479288,False
2211,(2024 PU),2024-07-22,2104183.545955621,34496.9398124834,False,25.99,16.8482569252,37.6738477871,False
2212,(2006 GB),2024-07-21,65089739.606300764,63695.2884195334,True,20.34,227.2767322847,508.2062230927,False
2213,(2009 KM),2024-07-21,68155113.80657983,82627.8477407698,False,20.35,226.2324905542,505.8712275983,False
2214,(2012 FN62),2024-07-21,39823040.40403544,25761.0516752184,False,17.79,735.4530893504,1644.5231020497,False
2215,(2015 DO155),2024-07-21,59318050.074281186,67795.7221677776,False,21.64,124.8978540673,279.2800919383,False
2216,(2017 TF1),2024-07-21,36144494.289642714,8728.1435766493,False,26.7,12.14940408,27.1668934089,False
2217,(2019 GM1),2024-07-21,20664191.88306989,10892.2194581842,False,27.25,9.4309398858,21.0882226764,False
2218,(2020 OT4),2024-07-21,17594935.58814475,23864.2856618702,False,26.3,14.6067964271,32.6617897446,False
2219,(2020 SR6),2024-07-21,49164993.117878616,56648.7816931022,False,25.7,19.2555078188,43.0566244241,False
2220,(2021 PK2),2024-07-21,69781964.19392642,72076.339232167,False,23.84,45.3476698997,101.400472517,False
2221,(2022 EV4),2024-07-21,64534845.47225813,48841.9366404334,False,26.74,11.9276524644,26.6710417224,False
2222,613403 (2006 GB),2024-07-21,65089800.56743279,63695.3227689506,True,20.23,239.0864571707,534.6135707332,False
2223,(2022 ML3),2024-07-21,70586318.76010886,56469.9184819373,False,27.32,9.1317702552,20.4192590455,False
2224,(2022 SE11),2024-07-21,62476378.76609834,62343.4540329929,False,28.74,4.748483974,10.6179329558,False
2225,(2022 YB1),2024-07-21,19038047.343353327,63756.058572617,False,25.71,19.1670367967,42.8587972046,False
2226,(2023 XR14),2024-07-21,64764198.78380655,57010.3335415912,False,28.34,5.7089334002,12.765563162,True
2227,(2024 CX1),2024-07-21,43595226.45244681,51678.7482084743,False,23.16,62.0233152954,138.6883491905,False
2228,(2024 LN1),2024-07-21,19892500.30638624,51030.9232964593,False,21.48,134.4481951604,300.6353038309,False
2229,(2024 LE6),2024-07-21,55024644.04324887,64742.2840413475,False,20.62,199.78136523,446.7247132921,False
2230,(2024 MG1),2024-07-21,4250393.23257588,33649.9327930531,False,23.93,43.5065831396,97.2836773688,False
2231,(2024 PL6),2024-07-21,10307926.251427118,36893.7453265999,False,24.92,27.5775052924,61.6651764838,False
2232,368184 (2000 RN77),2024-07-17,20565791.714908276,47723.7009930775,False,19.46,340.84346887,762.1491660801,False
2233,(2010 MA),2024-07-17,28998985.94292984,31866.6575897482,False,25.7,19.2555078188,43.0566244241,False
2234,(2017 PL26),2024-07-17,74519337.05968319,84460.217796513,False,22.2,96.5061469579,215.7943048444,False
2235,(2019 JH1),2024-07-17,38078435.848492794,50840.5270453967,False,19.3,366.9061375314,820.4270648822,False
2236,(2019 YQ5),2024-07-17,51934238.379372045,25529.6582463073,False,25.09,25.5008687857,57.0216760901,False
2237,(2021 AA5),2024-07-17,48711199.25891302,59126.7749440403,False,25.8,18.388867207,41.1187571041,False
2238,(2021 OT),2024-07-17,19459325.76119933,35002.7430496735,False,26.24,15.0160247905,33.5768521834,False
2239,(2022 WB5),2024-07-17,49403607.64460427,26208.2092791646,False,25.65,19.7040262138,44.0595420444,False
2240,(2023 UN9),2024-07-17,44631942.95278037,39039.0753432492,False,20.69,193.4438720459,432.5536477254,False
2241,(2024 BE1),2024-07-17,72843442.74599239,27563.7672842999,False,28.94,4.3306688548,9.6836699473,False
2242,(2024 CJ1),2024-07-17,57380732.959172845,19140.1696345198,False,28.43,5.4771543095,12.2472893592,True
2243,(2024 NF),2024-07-17,4832782.288261128,73029.2097631586,False,23.53,52.3064175804,116.9607053693,False
2244,(2024 NJ3),2024-07-17,1226981.189952449,23190.1940826784,False,26.9,11.0803882126,24.7765012606,False
2245,(2024 NM3),2024-07-17,778539.62861992,26527.3983902309,False,25.06,25.855621208,57.8149266216,False
2246,(2024 PM),2024-07-17,10769265.363202123,39748.7512958432,False,23.17,61.7383440472,138.0511341077,False
2247,337252 (2000 SD8),2024-07-16,28304624.212970637,22468.0682548261,False,20.83,181.3656249029,405.5458660645,False
2248,(2014 WD365),2024-07-16,48007447.91392475,64300.8218274032,False,19.81,290.1048414281,648.694146035,False
2249,(2016 AZ165),2024-07-16,26479498.559021134,50908.409545824,False,21.0,167.7084621628,375.0075217981,False
2250,(2019 ON),2024-07-16,68107148.43599896,61480.0535408575,False,25.15,24.8058993152,55.4676771118,False
2251,(2021 KG),2024-07-16,58305979.22463864,68500.3319332618,False,27.84,7.1871213318,16.0708918604,False
2252,(2021 WD5),2024-07-16,55756646.10823856,27049.5174265783,False,22.76,74.5684260968,166.7400697275,False
2253,(2022 UE3),2024-07-16,51934981.04303788,41897.6395659324,False,24.61,31.8093633221,71.1278987093,False
2254,(2023 UR3),2024-07-16,43751938.0602002,23862.8305853951,False,26.27,14.8099972066,33.1161605006,False
2255,(2024 BV6),2024-07-16,28981413.204733487,42121.1634891772,False,21.75,118.7284987937,265.4849941693,False
2256,(2024 BY15),2024-07-16,6198354.640048966,2547.9423697791,False,26.78,11.709948272,26.1842403492,True
2257,(2024 JJ20),2024-07-16,30997747.151826687,29436.9825690805,False,21.57,128.9896833431,288.4297003513,False
2258,(2024 KV),2024-07-16,8457660.914780704,58097.9797260941,False,21.37,141.4343753131,316.2568775553,False
2259,(2024 NM2),2024-07-16,31304662.321436133,33577.2749798065,False,23.47,53.7718497693,120.23751136,False
2260,162783 (2000 YJ11),2024-07-09,64973448.81942883,23574.4496295344,True,20.91,174.8054531691,390.8768761237,False
2261,(1997 RT),2024-07-09,59662485.2274347,62122.1427565423,False,19.96,270.7415909448,605.396601689,False
2262,(2011 GG60),2024-07-09,58889237.99746071,47673.2287436598,False,22.16,98.3003301856,219.8062205057,False
2263,(2014 KE45),2024-07-09,38973784.33636825,57183.6926429654,False,20.2,242.4124811008,542.0507863358,False
2264,(2014 LX14),2024-07-09,48958806.71199585,22310.6103361539,False,21.83,114.4339730687,255.882142717,False
2265,(2014 UW33),2024-07-09,74461483.19509637,59503.3129335254,False,22.81,72.8710414898,162.9446023625,False
2266,(2015 XF261),2024-07-09,49325636.42693177,41783.9171722736,False,25.25,23.6894499356,52.9712204056,False
2267,(2023 YH2),2024-07-09,49165539.404420495,41270.5888908016,False,22.45,86.0111940119,192.3268766365,False
2268,(2024 AP3),2024-07-09,13993120.629800728,52695.4688616193,False,24.34,36.0209345803,80.5452583346,False
2269,(2024 CK4),2024-07-09,63640120.44846569,52782.6975544606,False,19.74,299.6090838515,669.9462781683,False
2270,(2024 LW),2024-07-09,26660394.831629135,57686.184221576,False,22.24,94.7447112647,211.8556148964,False
2271,(2024 LG2),2024-07-09,30105469.579107024,21639.8471812072,False,22.34,90.4804968225,202.3205415331,False
2272,(2024 LN5),2024-07-09,9810755.188553547,27093.8694598349,False,24.95,27.1991277348,60.8190985438,False
2273,(2024 LF6),2024-07-09,41050961.90635956,10150.0948909039,False,22.7,76.6575573531,171.4115092306,False
2274,(2024 LL6),2024-07-09,32516022.26244659,18601.8065157113,False,24.02,41.7402433392,93.3340215038,False
2275,(2024 NB1),2024-07-09,5591943.741830811,35002.8736809434,False,23.79,46.4039528246,103.7623929406,False
2276,(2024 NR1),2024-07-09,6485333.49991499,30157.2408639701,False,25.74,18.9040551929,42.2707524617,False
2277,(2024 NA2),2024-07-09,2245491.883823394,14632.3238294031,False,25.2,24.2412481101,54.2050786336,False
2278,527841 (2008 CR1),2024-07-13,70731327.19185406,116181.6408836485,False,19.61,318.0936332215,711.2789870931,False
2279,(2003 GR22),2024-07-13,62388340.83847738,68581.8886104346,True,22.16,98.3003301856,219.8062205057,False
2280,(2010 EJ43),2024-07-13,48334587.817970976,82352.7361371053,False,21.08,161.6422833399,361.4431335863,False
2281,(2012 VC26),2024-07-13,10622337.48606631,13439.2934802245,False,28.7,4.8367648822,10.8153350678,False
2282,(2014 DR),2024-07-13,17279139.21186744,60096.9630662831,False,20.54,207.2788433771,463.4895840887,False
2283,(2015 DD155),2024-07-13,47564713.5412523,12723.2193722636,False,22.02,104.8467508916,234.4444622136,False
2284,(2016 CU246),2024-07-13,71133022.2761309,48231.8507994822,False,26.5,13.3215566698,29.7879062798,False
2285,(2019 AE3),2024-07-13,22003938.227052838,28039.8913044561,False,27.4,8.801465209,19.6806745089,False
